MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58377.263796,g,19.305,0.120,negative,,
58377.135324,r,16.336,0.047,negative,,
58374.256713,g,19.338,0.145,negative,,
58374.120475,r,16.329,0.056,negative,,
58371.263704,g,19.343,0.099,negative,,
58371.178681,r,16.356,0.036,negative,,
58368.283507,r,16.361,0.037,negative,,
58368.262014,g,19.426,0.116,negative,,
58365.259676,g,19.393,0.127,negative,,
58365.138600,r,16.362,0.041,negative,,
58359.146099,g,19.180,0.209,negative,,
58356.283738,r,16.373,0.048,negative,,
58356.203530,r,16.385,0.044,negative,,
58352.348704,g,19.688,0.198,negative,,
58352.282986,r,16.378,0.050,negative,,
58349.302604,r,16.404,0.048,negative,,
58346.338241,g,19.552,0.124,negative,,
58343.330752,r,16.409,0.047,negative,,
58343.311366,g,19.590,0.154,negative,,
58338.195660,r,16.416,0.048,negative,,
58338.176250,g,19.568,0.204,negative,,
58332.307268,r,16.429,0.068,negative,,
58332.198519,g,19.812,0.182,negative,,
58329.347396,r,16.455,0.047,negative,,
58326.325625,r,16.462,0.048,negative,,
58320.432859,g,20.090,0.207,negative,,
58320.263356,r,16.475,0.054,negative,,
58317.427477,r,16.531,0.146,negative,,
58300.340637,r,16.538,0.056,negative,,
58297.322685,r,16.554,0.049,negative,,
58293.310833,r,16.565,0.041,negative,,
58290.264514,r,16.582,0.053,negative,,
58287.266829,r,16.659,0.008,negative,,
58284.320926,r,16.690,0.010,negative,,
58281.343171,r,16.708,0.008,negative,,
58278.308183,r,16.729,0.009,negative,,
58272.500000,r,16.733,0.012,negative,,
58269.500000,r,16.772,0.016,negative,,
